CountryCode,Year,GDPCapita,ForeignInvestment,LifeExpectancy,Population
BHS,2007,30051.84896,-713350000.0,72.678,353334.0
BHS,2008,29392.38244,-860156197.0,72.667,358120.0
BHS,2009,27512.9131,-663960000.0,72.579,362810.0
BHS,2010,27473.10043,-871970000.0,72.731,367478.0
BHS,2011,27090.83768,-666621000.0,72.564,371729.0
BHS,2012,28552.02427,-526171000.0,72.753,375469.0
BHS,2013,27432.95343,-382252000.0,73.024,378953.0
BHS,2014,28705.61708,-251277428.8,73.366,382298.0
BHS,2015,30289.40225,-76075924.75,73.104,385346.0
BHS,2016,30266.58592,-390400036.4,73.537,388055.0
BHS,2017,31337.18325,-304587573.1,73.632,390485.0
BHS,2018,32124.40511,-491404689.2,73.806,392717.0
BHS,2019,32979.54013,-369231398.6,71.205,394675.0
BHS,2020,25155.67254,-374764298.2,72.677,395863.0
BHS,2021,28682.327,-298391476.2,71.598,396373.0
BHS,2022,33044.38821,-316430192.4,74.358,397538.0
BHS,2023,35896.50511,-97100072.13,,399440.0
BIH,2000,1338.480596,-146075610.9,74.496,4159771.0
BIH,2001,1387.893651,-118495219.8,75.06,4179438.0
BIH,2002,1606.546722,-267769569.0,74.612,4188002.0
BIH,2003,2033.947009,-381784637.4,75.782,4178523.0
BIH,2004,2452.686168,-708312302.7,76.133,4140987.0
BIH,2005,2739.610769,-607373915.4,75.42,4096493.0
BIH,2006,3166.128653,-764131962.5,76.247,4063272.0
BIH,2007,3931.489487,-1777373275.0,76.161,4013424.0
BIH,2008,4841.693119,-965405030.8,76.838,3947544.0
BIH,2009,4539.918638,-231998611.5,76.976,3879794.0
BIH,2010,4506.478285,-362660381.9,77.073,3811472.0
BIH,2011,4982.693758,-476436501.7,77.007,3741798.0
BIH,2012,4693.788991,-332376367.4,77.191,3670113.0
BIH,2013,5034.56616,-227032907.5,76.33,3610859.0
BIH,2014,5206.065583,-534904936.0,75.659,3564829.0
BIH,2015,4662.258837,-288355804.4,76.182,3518541.0
BIH,2016,4928.566525,-309306445.2,76.808,3473003.0
BIH,2017,5345.019855,-408665669.4,76.935,3428682.0
BIH,2018,6047.845843,-582799039.3,77.093,3387000.0
BIH,2019,6122.375345,-425945182.4,77.241,3345533.0
BIH,2020,6130.311332,-400099031.0,76.225,3299349.0
BIH,2021,7295.343824,-675995143.0,75.3,3244907.0
BIH,2022,7655.59421,-773566811.2,75.293,3204802.0
BIH,2023,8638.666202,-934281757.1,,3185073.0
BLR,2000,1276.280381,-118600000.0,68.91219512,9979610.0
BLR,2001,1244.373185,-95500000.0,68.50731707,9928549.0
BLR,2002,1479.380663,-453300000.0,68.05609756,9865548.0
BLR,2003,1819.526531,-170300000.0,68.55365854,9796749.0
BLR,2004,2378.337005,-162500000.0,68.95609756,9730146.0
BLR,2005,3126.071767,-304100000.0,68.85121951,9663915.0
BLR,2006,3848.223503,-354100000.0,69.40487805,9604924.0
BLR,2007,4735.481076,-1792100000.0,70.20731707,9560953.0
BLR,2008,6376.175692,-2157300000.0,70.45609756,9527985.0
BLR,2009,5352.488092,-1774200000.0,70.40731707,9504583.0
BLR,2010,6034.678852,-1342800000.0,70.40487805,9483836.0
BLR,2011,6527.659343,-3876900000.0,70.55365854,9461643.0
BLR,2012,6953.215917,-1308100000.0,71.96585366,9446836.0
BLR,2013,7998.080205,-1983900000.0,72.47073171,9443211.0
BLR,2014,8341.290143,-1788600000.0,72.97073171,9448515.0
BLR,2015,5967.06856,-1545700000.0,73.62439024,9461076.0
BLR,2016,5039.775609,-1124000000.0,73.82682927,9469379.0
BLR,2017,5785.533977,-1208500000.0,74.12926829,9458989.0
BLR,2018,6360.053101,-1371300000.0,74.17560976,9438785.0
BLR,2019,6837.768321,-1277100000.0,74.22682927,9419758.0
BLR,2020,6542.86454,-1310500000.0,72.45721951,9379952.0
BLR,2021,7489.718947,-1309906223.0,72.37068293,9302585.0
BLR,2022,7994.648061,-1426218876.0,73.11146341,9228071.0
BLR,2023,7829.053137,-1927205028.0,,9178298.0
BLZ,2000,4729.670804,-23340762.43,68.564,240799.0
BLZ,2001,4721.816257,-61162972.87,68.357,248379.0
BLZ,2002,4861.743142,-25386719.66,68.752,256009.0
BLZ,2003,4962.08962,11282788.19,68.909,263780.0
BLZ,2004,5156.098171,-111431922.4,69.227,271688.0
BLZ,2005,5272.744172,-125927475.8,69.376,279731.0
BLZ,2006,5527.167759,-108256902.2,70.093,287878.0
BLZ,2007,5765.281999,-139387819.3,70.655,296100.0
BLZ,2008,5713.281268,-166910700.1,71.151,304361.0
BLZ,2009,5401.229631,-108378836.0,71.819,312614.0
BLZ,2010,5451.138972,-95328799.77,72.272,320245.0
BLZ,2011,5582.221706,-94715507.95,72.651,327298.0
BLZ,2012,5709.689188,-193325682.3,73.245,334414.0
BLZ,2013,5950.202999,-91563206.3,73.666,341627.0
BLZ,2014,6128.142885,-138362416.5,73.311,348923.0
BLZ,2015,6154.495935,-58649340.13,73.187,356333.0
BLZ,2016,6142.498732,-31014601.31,73.399,364705.0
BLZ,2017,6072.582676,-31574436.73,73.562,373202.0
BLZ,2018,6031.281396,-121323274.4,73.703,380226.0
BLZ,2019,6190.047923,-91791684.73,73.931,385829.0
BLZ,2020,5227.193638,-71774621.67,72.854,390812.0
BLZ,2021,6122.611586,-123958318.8,70.47,395346.0
BLZ,2022,7068.454783,-139707558.8,70.962,402733.0
BLZ,2023,7459.998151,-13782458.67,,411106.0
BMU,2000,56542.95695,,78.858,61550.0
BMU,2001,59490.2452,,79.871,61867.0
BMU,2002,63358.56587,,80.631,62142.0
BMU,2003,67106.80281,,79.345,62386.0
BMU,2004,71692.1589,,81.12,62555.0
BMU,2005,77628.10352,,77.927,62711.0
BMU,2006,97781.4559,200070000.0,77.585,62834.0
BMU,2007,107395.6515,-512299998.1,79.361,63010.0
BMU,2008,110268.5624,151362971.9,78.623,63300.0
BMU,2009,104711.7124,81724155.04,79.996,63565.0
BMU,2010,104111.8242,-236611007.8,80.499,63725.0
BMU,2011,99049.01699,-78844721.36,81.403,63733.0
BMU,2012,100213.4934,192813471.5,81.272,63646.0
BMU,2013,101704.4075,-4328580.312,79.992,63574.0
BMU,2014,100961.5766,123143745.4,79.518,63529.0
BMU,2015,104855.3668,58627864.43,80.918,63464.0
BMU,2016,108747.3561,168557638.7,80.608,63449.0
BMU,2017,112339.4256,246547669.3,82.351,63578.0
BMU,2018,113204.8221,-130444673.8,80.825,63831.0
BMU,2019,115798.0408,-42161389.5,81.033,64107.0
BMU,2020,106973.1757,-487748057.8,81.136,64382.0
BMU,2021,112712.0251,-76457682.88,79.28,64648.0
BMU,2022,120897.3112,,81.571,64749.0
BMU,2023,125841.6025,,,64698.0
BOL,2000,975.7770604,-733550000.0,62.346,8606326.0
BOL,2001,930.1682272,-703176000.0,62.843,8752736.0
BOL,2002,888.221329,-673943000.0,63.306,8900355.0
BOL,2003,893.0137602,-194620000.0,63.635,9050700.0
BOL,2004,953.1918932,-62630000.0,64.004,9204287.0
BOL,2005,1020.123262,241620000.0,64.386,9360754.0
BOL,2006,1202.711504,-277763457.0,64.779,9521689.0
BOL,2007,1354.549059,-363294241.5,65.027,9685960.0
BOL,2008,1692.672485,-509335605.2,65.446,9850858.0
BOL,2009,1731.181721,-420040000.0,65.88,10016275.0
BOL,2010,1929.783731,-650803350.5,66.162,10182345.0
BOL,2011,2315.521219,-858666303.7,66.534,10348929.0
BOL,2012,2575.598571,-1059965391.0,66.705,10515807.0
BOL,2013,2870.02377,-1749612614.0,67.021,10682608.0
BOL,2014,3041.435031,-689679406.0,67.163,10848888.0
BOL,2015,2996.012898,-556430243.1,67.318,11014705.0
BOL,2016,3035.873478,-246499489.9,67.628,11180020.0
BOL,2017,3306.303012,-632781025.0,67.701,11344587.0
BOL,2018,3500.726422,-386834085.2,67.748,11508368.0
BOL,2019,3503.896011,264951155.8,67.841,11671386.0
BOL,2020,3099.94219,1018358417.0,64.467,11816299.0
BOL,2021,3384.844865,-492246695.0,63.63,11937360.0
BOL,2022,3643.92827,-87031312.66,64.928,12077154.0
BOL,2023,3686.279965,-37147838.43,,12244159.0
BRA,2000,3766.548115,-30497652700.0,69.737,174018282.0
BRA,2001,3176.289357,-24714939372.0,70.195,176301203.0
BRA,2002,2855.940189,-14108096193.0,70.41,178503484.0
BRA,2003,3090.60701,-9894224671.0,70.72,180622688.0
BRA,2004,3663.823188,-8338896460.0,71.131,182675143.0
BRA,2005,4827.781731,-12549590735.0,71.753,184688101.0
BRA,2006,5934.144711,9380283047.0,72.037,186653106.0
BRA,2007,7409.691307,-27518241273.0,72.365,188552320.0
BRA,2008,8908.331766,-24601090274.0,72.715,190367302.0
BRA,2009,8678.659225,-36032805800.0,72.948,192079951.0
BRA,2010,11403.28213,-55626921873.0,73.182,193701929.0
BRA,2011,13396.62436,-86360111205.0,73.343,195284734.0
BRA,2012,12521.72135,-90485123670.0,73.552,196876111.0
BRA,2013,12458.89121,-59567525425.0,73.918,198478299.0
BRA,2014,12274.99397,-67107129352.0,74.306,200085127.0
BRA,2015,8936.196618,-61604176365.0,74.332,201675532.0
BRA,2016,8836.286526,-59601145882.0,74.442,203218114.0
BRA,2017,10080.50928,-47544978340.0,74.827,204703445.0
BRA,2018,9300.661649,-76159270431.0,75.109,206107261.0
BRA,2019,9029.833267,-46354807251.0,75.338,207455459.0
BRA,2020,7074.193783,-41737369809.0,74.009,208660842.0
BRA,2021,7972.53665,-30201173400.0,72.75,209550294.0
BRA,2022,9281.333344,-41251769571.0,73.425,210306415.0
BRA,2023,10294.86668,-39079031685.0,,211140729.0
BRB,2000,11674.67365,-50864443.91,74.089,262063.0
BRB,2001,11639.51605,-65922410.94,74.247,262425.0
BRB,2002,11760.45247,-203366753.8,74.366,264148.0
BRB,2003,12075.9587,-159668788.6,74.472,265776.0
BRB,2004,12886.36653,-174772215.7,74.727,267298.0
BRB,2005,14214.42022,-233184407.8,74.89,268706.0
BRB,2006,15619.6006,-297819584.5,75.068,270002.0
BRB,2007,17235.43964,-394165815.3,75.342,271288.0
BRB,2008,17565.693,-541690637.6,75.447,272714.0
BRB,2009,16294.90995,-228177862.9,75.678,274123.0
BRB,2010,18860.38337,-101210228.2,75.712,275243.0
BRB,2011,19345.99531,100659085.8,75.917,276139.0
BRB,2012,19034.0708,-488140795.6,76.099,276938.0
BRB,2013,19308.00911,-77793292.94,76.275,277665.0
BRB,2014,19277.94236,-821282678.5,76.476,278348.0
BRB,2015,18954.29137,-366328937.7,76.65,278990.0
BRB,2016,19065.80698,-462836986.5,76.815,279598.0
BRB,2017,19692.76067,-207827190.3,76.936,280171.0
BRB,2018,20055.91587,,77.067,280711.0
BRB,2019,20583.72658,,77.257,281207.0
BRB,2020,18347.11091,,77.393,281698.0
BRB,2021,18696.7859,,77.571,282147.0
BRB,2022,22164.02603,,77.706,282318.0
BRB,2023,23804.02499,,,282336.0
BRN,2000,20130.25715,,74.08,326424.0
BRN,2001,18287.82717,-60694643.66,74.276,333345.0
BRN,2002,18621.29227,-229671955.7,74.426,340099.0
BRN,2003,20677.90012,-123820911.1,74.561,346637.0
BRN,2004,24423.09477,-71630911.73,74.65,352911.0
BRN,2005,29386.27036,-175068516.6,74.731,358916.0
BRN,2006,34674.7996,-70382447.54,74.783,364663.0
BRN,2007,36217.3291,-257635717.5,74.818,370873.0
BRN,2008,42156.56852,-222184549.5,74.84,377793.0
BRN,2009,30946.46743,-325586827.8,74.846,384952.0
BRN,2010,34937.55552,-479520595.8,74.849,392332.0
BRN,2011,46382.82745,-703751750.6,74.858,399389.0
BRN,2012,46968.59711,-859107110.4,74.827,405557.0
BRN,2013,44003.06443,-778412341.1,74.799,411202.0
BRN,2014,41026.50839,-573906641.3,74.779,416750.0
BRN,2015,30625.12873,-171289167.8,74.75,422212.0
BRN,2016,26663.29732,150550827.3,74.733,427564.0
BRN,2017,28024.38246,-467927550.3,74.722,432772.0
BRN,2018,30988.11905,-516202620.6,74.712,437810.0
BRN,2019,30426.57303,-373256767.2,74.748,442680.0
BRN,2020,26834.35925,-565542275.4,74.795,447404.0
BRN,2021,31006.96362,-204749379.8,74.642,451721.0
BRN,2022,36632.92804,292416275.5,74.551,455370.0
BRN,2023,32962.90651,50992640.19,,458949.0
BTN,2000,771.9249114,,62.01,596863.0
BTN,2001,812.2382108,,63.444,610794.0
BTN,2002,895.7994899,,64.078,624409.0
BTN,2003,1022.382403,,64.696,637663.0
BTN,2004,1130.359346,,65.268,650544.0
BTN,2005,1299.949386,,65.805,661865.0
BTN,2006,1405.607162,-6122702.143,66.362,670799.0
BTN,2007,1850.415704,-73855769.76,66.954,678641.0
BTN,2008,1919.597749,-3144001.019,67.499,686351.0
BTN,2009,1918.395992,-18299707.23,67.897,693988.0
BTN,2010,2435.579807,-75274009.03,68.43,701632.0
BTN,2011,2787.979677,-31141614.86,68.881,709377.0
BTN,2012,2751.212887,-24380673.57,69.326,717279.0
BTN,2013,2679.952172,-20433631.07,69.707,725273.0
BTN,2014,2849.499987,-23534931.75,70.049,733139.0
BTN,2015,2954.04082,-6450953.85,70.343,740618.0
BTN,2016,3152.309051,-11884162.35,70.602,747866.0
BTN,2017,3435.288048,16553759.95,70.847,754335.0
BTN,2018,3400.204172,-2649454.311,71.129,759759.0
BTN,2019,3576.879871,-13011377.29,71.391,764824.0
BTN,2020,3191.66907,2786960.89,71.609,770006.0
BTN,2021,3570.612579,-6783112.488,71.815,775442.0
BTN,2022,3711.327679,-8402097.146,72.229,780914.0
BTN,2023,,-11879561.41,,786385.0
BWA,2000,3450.811806,-54918606.04,51.011,1677382.0
BWA,2001,3206.071237,348970654.9,50.676,1712254.0
BWA,2002,3117.250872,-365114185.4,50.632,1744763.0
BWA,2003,4230.123269,-211973062.2,50.947,1775736.0
BWA,2004,4956.692877,-429642225.6,51.617,1807146.0
BWA,2005,5391.070766,-363607719.7,52.61,1839877.0
BWA,2006,5291.583791,-437105003.2,53.918,1874516.0
BWA,2007,5529.125746,-462989971.6,55.732,1911201.0
BWA,2008,5503.073953,-612317045.2,57.121,1949970.0
BWA,2009,5082.933883,-200878584.3,58.279,1990673.0
BWA,2010,6215.732161,-217483477.4,60.013,2033111.0
BWA,2011,7287.382953,-302916735.5,60.53,2073535.0
BWA,2012,6595.53845,-138128417.2,60.8,2108617.0
BWA,2013,6666.912196,17496214.02,61.996,2140682.0
BWA,2014,7122.364234,-403817441.9,62.608,2172044.0
BWA,2015,6141.203947,-195308867.0,63.818,2203273.0
BWA,2016,6749.059943,27171118.15,65.464,2234776.0
BWA,2017,7104.964011,-261440939.2,66.753,2266747.0
BWA,2018,7407.959401,-203876266.4,65.422,2299141.0
BWA,2019,7172.089565,-113402014.7,65.464,2332083.0
BWA,2020,6323.314192,-100018095.6,65.647,2365894.0
BWA,2021,7808.20624,286135721.8,61.141,2401441.0
BWA,2022,8329.040322,-699506126.1,65.913,2439892.0
BWA,2023,7820.232404,-655929875.1,,2480244.0
CAF,2000,239.1541337,,45.406,3833416.0
CAF,2001,237.9517025,,45.393,3919487.0
CAF,2002,248.639291,,45.409,4006077.0
CAF,2003,278.4039922,,45.76,4103086.0
CAF,2004,303.4613212,,46.038,4192826.0
CAF,2005,311.9500231,,46.433,4288810.0
CAF,2006,333.9425199,,46.851,4377579.0
CAF,2007,380.8870488,,47.426,4462770.0
CAF,2008,437.2482747,,48.016,4558984.0
CAF,2009,456.4716739,,48.648,4529047.0
CAF,2010,476.873787,,49.255,4492995.0
CAF,2011,534.0572815,,49.948,4565021.0
CAF,2012,544.3958491,,50.686,4610848.0
CAF,2013,364.3669626,,50.902,4642419.0
CAF,2014,409.850486,,50.566,4623182.0
CAF,2015,366.3228539,,52.793,4629320.0
CAF,2016,387.1762034,,53.46,4713663.0
CAF,2017,432.3240257,,53.721,4793511.0
CAF,2018,455.2439629,,54.369,4878657.0
CAF,2019,449.2284676,,55.025,4944703.0
CAF,2020,462.8790713,,54.604,5026628.0
CAF,2021,492.2631428,,53.895,5112100.0
CAF,2022,467.359825,,54.477,5098039.0
CAF,2023,495.9788972,,,5152421.0
CAN,2000,24271.00206,-21653038994.0,79.16682927,30685730.0
CAN,2001,23822.09621,8440763883.0,79.39804878,31020855.0
CAN,2002,24256.01923,4749229278.0,79.53073171,31359199.0
CAN,2003,28301.86459,16417567996.0,79.71512195,31642461.0
CAN,2004,32145.54126,43370579703.0,79.99219512,31938807.0
CAN,2005,36383.66001,1727389339.0,80.11268293,32242732.0
CAN,2006,40504.0371,-13950022417.0,80.54365854,32571193.0
CAN,2007,44660.08389,-55310207534.0,80.54365854,32888886.0
CAN,2008,46710.25269,18568974469.0,80.72463415,33247298.0
CAN,2009,40874.88319,16787996096.0,81.06609756,33630069.0
CAN,2010,47560.6666,6626667134.0,81.32219512,34005902.0
CAN,2011,52223.85884,11756393310.0,81.48268293,34339221.0
CAN,2012,52670.34473,12879466786.0,81.66365854,34713395.0
CAN,2013,52638.11872,-12563236013.0,81.74487805,35080992.0
CAN,2014,50960.84312,805191688.4,81.78439024,35434066.0
CAN,2015,43594.1941,23927632715.0,81.81560976,35704498.0
CAN,2016,42314.06158,33404095513.0,81.92487805,36110803.0
CAN,2017,45129.62812,52829985895.0,81.83292683,36545075.0
CAN,2018,46539.17616,20156533320.0,81.84390244,37072620.0
CAN,2019,46352.86934,26965431145.0,82.22390244,37618495.0
CAN,2020,43537.8393,18306166114.0,81.6604878,38028638.0
CAN,2021,52496.84417,44529089000.0,81.58707317,38239864.0
CAN,2022,55509.39318,37342988263.0,81.29560976,38939056.0
CAN,2023,53431.18571,35229170707.0,,40097761.0
CHE,2000,38865.02194,24225049061.0,79.6804878,7184250.0
CHE,2001,39638.79111,8983502888.0,80.1804878,7229854.0
CHE,2002,42458.73847,1799191575.0,80.38536585,7284753.0
CHE,2003,49335.74563,-1796820863.0,80.53658537,7339001.0
CHE,2004,54659.45715,24211612622.0,81.08780488,7389625.0
CHE,2005,56242.89336,51368902312.0,81.23658537,7437115.0
CHE,2006,59011.03246,31562716792.0,81.4902439,7483934.0
CHE,2007,64989.15533,18590543854.0,81.74146341,7551117.0
CHE,2008,74175.19279,27293189256.0,81.99268293,7647675.0
CHE,2009,71568.31239,-2954454437.0,82.04390244,7743831.0
CHE,2010,76531.37294,56434469499.0,82.24634146,7824909.0
CHE,2011,90476.75897,22567340471.0,82.69512195,7912398.0
CHE,2012,85836.20768,14355288727.0,82.69756098,7996861.0
CHE,2013,87304.33058,37473010545.0,82.79756098,8089346.0
CHE,2014,88724.99094,-9548642226.0,83.19756098,8188649.0
CHE,2015,83806.4476,7382490805.0,82.89756098,8282396.0
CHE,2016,82153.07454,16345609441.0,83.60243902,8373338.0
CHE,2017,82254.37693,-88905787009.0,83.55121951,8451840.0
CHE,2018,85217.36915,127205000000.0,83.75365854,8514329.0
CHE,2019,84121.93103,49927156137.0,83.90487805,8575280.0
CHE,2020,85897.78433,130308000000.0,83.0,8638167.0
CHE,2021,93446.43445,19233284451.0,83.75121951,8704546.0
CHE,2022,93245.79521,-14132708186.0,83.45365854,8777088.0
CHE,2023,99564.71003,99131491838.0,,8888093.0
CHI,2000,43479.19408,,79.155,148110.0
CHI,2001,41873.74061,,79.277,148850.0
CHI,2002,44459.73182,,78.906,149881.0
CHI,2003,48570.77966,,79.618,150960.0
CHI,2004,56259.53442,,80.125,152039.0
CHI,2005,57647.11889,,80.344,153126.0
CHI,2006,62745.10066,,80.694,154214.0
CHI,2007,74139.97799,,81.166,155309.0
CHI,2008,,,81.317,156408.0
CHI,2009,57778.54029,,80.995,157511.0
CHI,2010,56121.63866,,81.12,158621.0
CHI,2011,60419.23251,,81.726,159706.0
CHI,2012,58813.93665,,81.339,160767.0
CHI,2013,59304.85125,,81.516,161777.0
CHI,2014,64700.74257,,81.884,162726.0
CHI,2015,61852.07365,,81.433,163454.0
CHI,2016,55950.14854,,81.366,163883.0
CHI,2017,55806.57091,,81.331,164319.0
CHI,2018,60783.35331,,81.375,164949.0
CHI,2019,60568.10853,,81.39,165639.0
CHI,2020,56785.94024,,81.264,166235.0
CHI,2021,66912.17501,,81.232,166741.0
CHI,2022,67627.30823,,81.583,167215.0
CHI,2023,74589.13802,,,167691.0
CHL,2000,5052.992458,-873370518.2,76.87,15503635.0
CHL,2001,4563.595299,-2590031013.0,76.773,15683849.0
CHL,2002,4430.847412,-2206769653.0,77.445,15857925.0
CHL,2003,4773.401775,-1666247122.0,77.387,16024752.0
CHL,2004,6120.591521,-3017645390.0,77.616,16187322.0
CHL,2005,7480.32331,-3993433627.0,78.016,16348778.0
CHL,2006,9318.656553,-2728251611.0,78.261,16509195.0
CHL,2007,10346.41382,-6184057148.0,77.826,16671581.0
CHL,2008,10683.21888,-10349117691.0,78.484,16838988.0
CHL,2009,10098.80172,-6944607592.0,78.741,17009731.0
CHL,2010,12632.87047,-6288544232.0,78.501,17181464.0
CHL,2011,14487.39278,-9477847188.0,79.11,17351816.0
CHL,2012,15241.907,-11866985087.0,79.023,17519119.0
CHL,2013,15683.54864,-11797761233.0,79.339,17687006.0
CHL,2014,14529.67672,-15447958197.0,79.473,17864195.0
CHL,2015,13433.9203,-1915152096.0,79.746,18047625.0
CHL,2016,13649.85205,-3486979468.0,80.079,18267221.0
CHL,2017,14879.90862,-2702247578.0,80.35,18558868.0
CHL,2018,15659.48087,-6096032661.0,80.133,18893191.0
CHL,2019,14495.71672,-3234014559.0,80.326,19197744.0
CHL,2020,13114.81547,-5049109795.0,79.377,19370624.0
CHL,2021,16216.57065,-603863144.8,78.944,19456334.0
CHL,2022,15451.13196,-5030305059.0,79.519,19553036.0
CHL,2023,17067.81362,-15459843912.0,,19658835.0
CHN,2000,959.3604314,-37483300000.0,71.881,1262645000.0
CHN,2001,1053.112314,-37357000000.0,72.606,1271850000.0
CHN,2002,1148.514257,-46789569179.0,72.985,1280400000.0
CHN,2003,1288.637491,-49444853744.0,73.371,1288400000.0
CHN,2004,1508.667916,-60144670468.0,73.748,1296075000.0
CHN,2005,1753.414192,-90379127564.0,74.111,1303720000.0
CHN,2006,2099.21943,-100150000000.0,74.504,1311020000.0
CHN,2007,2693.958732,-139095000000.0,74.762,1317885000.0
CHN,2008,3468.327063,-114792000000.0,74.872,1324655000.0
CHN,2009,3832.227457,-87167067370.0,75.343,1331260000.0
CHN,2010,4550.473944,-185750000000.0,75.599,1337705000.0
CHN,2011,5614.386022,-231652000000.0,75.903,1345035000.0
CHN,2012,6300.58218,-176250000000.0,76.192,1354190000.0
CHN,2013,7020.386074,-217958000000.0,76.452,1363240000.0
CHN,2014,7636.07434,-144968000000.0,76.717,1371860000.0
CHN,2015,8016.445595,-68098649765.0,76.977,1379860000.0
CHN,2016,8094.390167,41674876170.0,77.218,1387790000.0
CHN,2017,8817.045608,-27790987920.0,77.248,1396215000.0
CHN,2018,9905.406383,-92338473352.0,77.744,1402760000.0
CHN,2019,10143.86022,-50259822365.0,77.968,1407745000.0
CHN,2020,10408.71955,-99374807720.0,78.077,1411100000.0
CHN,2021,12617.5051,-165277000000.0,78.211,1412360000.0
CHN,2022,12662.58267,19846371667.0,78.587,1412175000.0
CHN,2023,12614.06174,142574000000.0,,1410710000.0
CIV,2000,936.6365413,,50.842,17699004.0
CIV,2001,924.727295,,50.81,18178913.0
CIV,2002,967.8158644,,50.886,18654771.0
CIV,2003,1111.171351,,50.954,19125542.0
CIV,2004,1199.825245,,51.363,19595000.0
CIV,2005,1197.74617,-312045282.0,51.824,20068458.0
CIV,2006,1230.430568,-319148259.5,52.355,20546802.0
CIV,2007,1367.538177,-427341486.3,52.97,21030558.0
CIV,2008,1583.970667,-447953592.8,53.653,21514439.0
CIV,2009,1540.453936,-388146263.7,54.394,21997940.0
CIV,2010,1553.54887,-314374838.5,55.023,22488065.0
CIV,2011,1596.628266,-286680746.8,55.52,22982000.0
CIV,2012,1546.946018,-315954669.9,56.158,23467078.0
CIV,2013,1786.15862,-413993564.5,56.748,23939775.0
CIV,2014,1991.365394,-423138062.7,57.208,24527395.0
CIV,2015,1814.718551,-480000380.5,57.762,25246342.0
CIV,2016,1862.595971,-549220091.3,58.06,25989405.0
CIV,2017,1964.299303,-298983969.7,58.48,26733372.0
CIV,2018,2130.866194,-475678494.3,58.849,27464173.0
CIV,2019,2141.768362,-739662847.7,59.319,28193009.0
CIV,2020,2179.729348,-711587318.0,59.032,28915449.0
CIV,2021,2455.981276,-1107222121.0,58.598,29639736.0
CIV,2022,2308.706547,-1431624507.0,58.916,30395002.0
CIV,2023,2530.846593,,,31165654.0
CMR,2000,708.5657316,-149497898.4,52.932,14912631.0
CMR,2001,715.4702965,-38108530.73,53.142,15309490.0
